"","Village_ID","Tree_number","Tree_type","Date_of_observation","Day","Month","Year","Date_of_shaving","Camera_number","Tree_coordinates_east","Tree_coordinates_west","In_H","In_M","In_S","Out_H","Out_M","Out_S","DurStayT","DurContT","Way","Con_place","P_NP","Comments","Number_of_visits","Number_of_stays","Number_of_contaminations","AM_PM"
"4169",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",5,8,36,5,8,37,1,0,0,0,2,NA,1,0,0,"AM"
"4170",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",5,8,43,5,9,2,19,18,2,1,2,NA,1,1,1,"AM"
"4171",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,20,59,6,22,1,62,61,2,1,0,NA,1,1,1,"PM"
"4172",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,24,7,6,24,8,1,0,0,0,0,NA,1,0,0,"PM"
"4173",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,28,13,6,28,14,1,0,0,0,0,NA,1,0,0,"PM"
"4174",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,32,22,6,32,23,1,0,0,0,0,NA,1,0,0,"PM"
"4175",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,32,25,6,32,26,1,0,0,0,0,NA,1,0,0,"PM"
"4176",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,32,45,6,32,47,2,1,2,1,0,NA,1,1,1,"PM"
"4177",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,33,1,6,33,7,6,5,2,1,0,NA,1,1,1,"PM"
"4178",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,34,47,6,34,54,7,6,2,1,0,NA,1,1,1,"PM"
"4179",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,35,48,6,35,49,1,0,2,1,0,NA,1,0,0,"PM"
"4180",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,36,24,6,36,25,1,0,0,0,2,NA,1,0,0,"PM"
"4181",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,50,8,6,50,9,1,0,0,0,0,NA,1,0,0,"PM"
"4182",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,54,12,6,54,14,2,1,2,0,0,NA,1,1,0,"PM"
"4183",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,10,49,7,10,54,5,4,2,1,0,NA,1,1,1,"PM"
"4184",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,22,39,7,22,40,1,0,0,0,2,NA,1,0,0,"PM"
"4185",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,22,57,7,22,59,2,1,2,1,0,NA,1,1,1,"PM"
"4186",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,27,11,7,27,17,6,5,2,1,0,NA,1,1,1,"PM"
"4187",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,9,47,8,10,38,51,50,2,1,0,NA,1,1,1,"PM"
"4188",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,17,0,8,17,5,5,4,2,1,0,NA,1,1,1,"PM"
"4189",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,18,16,8,18,18,2,1,2,1,0,NA,1,1,1,"PM"
"4190",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,41,56,8,41,57,1,0,0,0,2,NA,1,0,0,"PM"
"4191",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,44,2,8,44,3,1,0,0,0,2,NA,1,0,0,"PM"
"4192",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,44,29,8,44,36,7,6,2,1,0,NA,1,1,1,"PM"
"4193",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,9,4,9,9,53,49,48,2,1,0,NA,1,1,1,"PM"
"4194",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,39,17,9,39,18,1,0,0,0,0,NA,1,0,0,"PM"
"4195",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,40,24,9,41,59,95,94,2,1,0,NA,1,1,1,"PM"
"4196",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,43,19,9,43,20,1,0,0,0,2,NA,1,0,0,"PM"
"4197",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,51,1,9,51,2,1,0,2,1,0,NA,1,0,0,"PM"
"4198",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,54,36,9,54,37,1,0,0,0,0,NA,1,0,0,"PM"
"4199",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,55,27,9,55,28,1,0,2,1,0,NA,1,0,0,"PM"
"4200",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,6,39,10,6,40,1,0,0,0,0,NA,1,0,0,"PM"
"4201",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,15,57,10,15,59,2,1,2,1,0,NA,1,1,1,"PM"
"4202",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,24,55,10,24,57,2,1,2,1,0,NA,1,1,1,"PM"
"4203",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,31,27,10,31,28,1,0,0,0,2,NA,1,0,0,"PM"
"4204",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,31,49,10,31,57,8,7,2,1,0,NA,1,1,1,"PM"
"4205",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,8,33,11,8,34,1,0,2,0,2,NA,1,0,0,"PM"
"4206",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,18,36,11,18,40,4,3,2,1,0,NA,1,1,1,"PM"
"4207",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,19,1,11,19,5,4,3,2,1,0,NA,1,1,1,"PM"
"4208",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,20,5,11,21,10,65,64,3,0,1,NA,1,1,0,"PM"
"4209",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,21,4,11,21,10,6,5,2,1,0,NA,1,1,1,"PM"
"4210",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,23,39,11,24,18,39,38,3,0,1,NA,1,1,0,"PM"
"4211",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,6,19,12,6,27,8,7,2,1,0,NA,1,1,1,"AM"
"4212",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,6,27,12,11,40,313,312,3,0,1,NA,1,1,0,"AM"
"4213",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,11,38,12,11,39,1,0,3,0,2,NA,1,0,0,"AM"
"4214",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,15,49,12,15,50,1,0,0,0,2,NA,1,0,0,"AM"
"4215",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,26,17,12,27,22,65,64,2,1,0,NA,1,1,1,"AM"
"4216",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,27,22,12,27,23,1,0,0,0,0,NA,1,0,0,"AM"
"4217",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,43,20,12,43,21,1,0,2,1,0,NA,1,0,0,"AM"
"4218",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,59,47,12,59,48,1,0,2,1,0,NA,1,0,0,"AM"
"4219",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,0,6,1,0,14,8,7,2,1,0,NA,1,1,1,"AM"
"4220",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,0,54,1,0,59,5,4,2,1,0,NA,1,1,1,"AM"
"4221",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,24,11,1,24,34,23,22,2,1,0,NA,1,1,1,"AM"
"4222",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,46,28,1,46,30,2,1,2,1,0,NA,1,1,1,"AM"
"4223",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,47,10,1,47,11,1,0,0,0,0,NA,1,0,0,"AM"
"4224",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,49,44,1,49,45,1,0,2,0,2,NA,1,0,0,"AM"
"4225",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,9,26,2,9,27,1,0,0,0,0,NA,1,0,0,"AM"
"4226",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,18,24,2,18,26,2,1,2,1,0,NA,1,1,1,"AM"
"4227",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,24,31,2,24,32,1,0,2,0,0,NA,1,0,0,"AM"
"4228",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,34,8,2,34,10,2,1,2,1,0,NA,1,1,1,"AM"
"4229",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,34,31,2,34,32,1,0,0,0,2,NA,1,0,0,"AM"
"4230",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,34,41,2,34,42,1,0,0,0,2,NA,1,0,0,"AM"
"4231",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,43,2,2,43,7,5,4,2,1,0,NA,1,1,1,"AM"
"4232",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,14,14,3,14,44,30,29,2,1,0,NA,1,1,1,"AM"
"4233",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,18,28,3,18,30,2,1,2,0,0,NA,1,1,0,"AM"
"4234",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,18,36,3,19,45,69,68,2,1,0,NA,1,1,1,"AM"
"4235",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,30,47,3,30,49,2,1,2,1,0,NA,1,1,1,"AM"
"4236",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,41,26,3,41,28,2,1,2,1,0,NA,1,1,1,"AM"
"4237",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,47,28,3,47,30,2,1,2,1,0,NA,1,1,1,"AM"
"4238",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,47,50,3,48,13,23,22,2,1,0,NA,1,1,1,"AM"
"4239",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,1,46,4,1,52,6,5,2,1,0,NA,1,1,1,"AM"
"4240",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,20,48,4,20,54,6,5,2,1,0,NA,1,1,1,"AM"
"4241",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,21,11,4,21,17,6,5,2,1,0,NA,1,1,1,"AM"
"4242",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,22,34,4,22,36,2,1,2,1,0,NA,1,1,1,"AM"
"4243",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,24,2,4,24,19,17,16,2,1,0,NA,1,1,1,"AM"
"4244",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,28,56,4,28,57,1,0,0,0,2,NA,1,0,0,"AM"
"4245",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,30,5,4,31,33,88,87,2,1,0,NA,1,1,1,"AM"
"4246",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",5,8,36,5,8,37,1,0,0,0,2,NA,1,0,0,"AM"
"4247",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",5,8,43,5,9,2,19,18,2,1,2,NA,1,1,1,"AM"
"4248",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,20,59,6,22,1,62,61,2,1,0,NA,1,1,1,"PM"
"4249",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,24,7,6,24,8,1,0,0,0,0,NA,1,0,0,"PM"
"4250",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,28,13,6,28,14,1,0,0,0,0,NA,1,0,0,"PM"
"4251",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,32,22,6,32,23,1,0,0,0,0,NA,1,0,0,"PM"
"4252",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,32,25,6,32,26,1,0,0,0,0,NA,1,0,0,"PM"
"4253",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,32,45,6,32,47,2,1,2,1,0,NA,1,1,1,"PM"
"4254",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,33,1,6,33,7,6,5,2,1,0,NA,1,1,1,"PM"
"4255",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,34,47,6,34,54,7,6,2,1,0,NA,1,1,1,"PM"
"4256",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,35,48,6,35,49,1,0,2,1,0,NA,1,0,0,"PM"
"4257",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,36,24,6,36,25,1,0,0,0,2,NA,1,0,0,"PM"
"4258",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,50,8,6,50,9,1,0,0,0,0,NA,1,0,0,"PM"
"4259",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",6,54,12,6,54,14,2,1,2,0,0,NA,1,1,0,"PM"
"4260",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,10,49,7,10,54,5,4,2,1,0,NA,1,1,1,"PM"
"4261",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,22,39,7,22,40,1,0,0,0,2,NA,1,0,0,"PM"
"4262",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,22,57,7,22,59,2,1,2,1,0,NA,1,1,1,"PM"
"4263",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",7,27,11,7,27,17,6,5,2,1,0,NA,1,1,1,"PM"
"4264",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,9,47,8,10,38,51,50,2,1,0,NA,1,1,1,"PM"
"4265",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,17,0,8,17,5,5,4,2,1,0,NA,1,1,1,"PM"
"4266",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,18,16,8,18,18,2,1,2,1,0,NA,1,1,1,"PM"
"4267",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,41,56,8,41,57,1,0,0,0,2,NA,1,0,0,"PM"
"4268",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,44,2,8,44,3,1,0,0,0,2,NA,1,0,0,"PM"
"4269",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",8,44,29,8,44,36,7,6,2,1,0,NA,1,1,1,"PM"
"4270",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,9,4,9,9,53,49,48,2,1,0,NA,1,1,1,"PM"
"4271",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,39,17,9,39,18,1,0,0,0,0,NA,1,0,0,"PM"
"4272",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,40,24,9,41,59,95,94,2,1,0,NA,1,1,1,"PM"
"4273",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,43,19,9,43,20,1,0,0,0,2,NA,1,0,0,"PM"
"4274",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,51,1,9,51,2,1,0,2,1,0,NA,1,0,0,"PM"
"4275",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,54,36,9,54,37,1,0,0,0,0,NA,1,0,0,"PM"
"4276",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",9,55,27,9,55,28,1,0,2,1,0,NA,1,0,0,"PM"
"4277",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,6,39,10,6,40,1,0,0,0,0,NA,1,0,0,"PM"
"4278",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,15,57,10,15,59,2,1,2,1,0,NA,1,1,1,"PM"
"4279",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,24,55,10,24,57,2,1,2,1,0,NA,1,1,1,"PM"
"4280",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,31,27,10,31,28,1,0,0,0,2,NA,1,0,0,"PM"
"4281",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",10,31,49,10,31,57,8,7,2,1,0,NA,1,1,1,"PM"
"4282",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,8,33,11,8,34,1,0,2,0,2,NA,1,0,0,"PM"
"4283",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,18,36,11,18,40,4,3,2,1,0,NA,1,1,1,"PM"
"4284",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,19,1,11,19,5,4,3,2,1,0,NA,1,1,1,"PM"
"4285",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,20,5,11,21,10,65,64,3,0,1,NA,1,1,0,"PM"
"4286",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,21,4,11,21,10,6,5,2,1,0,NA,1,1,1,"PM"
"4287",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",11,23,39,11,24,18,39,38,3,0,1,NA,1,1,0,"PM"
"4288",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,6,19,12,6,27,8,7,2,1,0,NA,1,1,1,"AM"
"4289",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,6,27,12,11,40,313,312,3,0,1,NA,1,1,0,"AM"
"4290",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,11,38,12,11,39,1,0,3,0,2,NA,1,0,0,"AM"
"4291",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,15,49,12,15,50,1,0,0,0,2,NA,1,0,0,"AM"
"4292",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,26,17,12,27,22,65,64,2,1,0,NA,1,1,1,"AM"
"4293",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,27,22,12,27,23,1,0,0,0,0,NA,1,0,0,"AM"
"4294",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,43,20,12,43,21,1,0,2,1,0,NA,1,0,0,"AM"
"4295",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",12,59,47,12,59,48,1,0,2,1,0,NA,1,0,0,"AM"
"4296",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,0,6,1,0,14,8,7,2,1,0,NA,1,1,1,"AM"
"4297",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,0,54,1,0,59,5,4,2,1,0,NA,1,1,1,"AM"
"4298",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,24,11,1,24,34,23,22,2,1,0,NA,1,1,1,"AM"
"4299",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,46,28,1,46,30,2,1,2,1,0,NA,1,1,1,"AM"
"4300",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,47,10,1,47,11,1,0,0,0,0,NA,1,0,0,"AM"
"4301",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",1,49,44,1,49,45,1,0,2,0,2,NA,1,0,0,"AM"
"4302",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,9,26,2,9,27,1,0,0,0,0,NA,1,0,0,"AM"
"4303",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,18,24,2,18,26,2,1,2,1,0,NA,1,1,1,"AM"
"4304",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,24,31,2,24,32,1,0,2,0,0,NA,1,0,0,"AM"
"4305",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,34,8,2,34,10,2,1,2,1,0,NA,1,1,1,"AM"
"4306",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,34,31,2,34,32,1,0,0,0,2,NA,1,0,0,"AM"
"4307",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,34,41,2,34,42,1,0,0,0,2,NA,1,0,0,"AM"
"4308",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",2,43,2,2,43,7,5,4,2,1,0,NA,1,1,1,"AM"
"4309",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,14,14,3,14,44,30,29,2,1,0,NA,1,1,1,"AM"
"4310",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,18,28,3,18,30,2,1,2,0,0,NA,1,1,0,"AM"
"4311",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,18,36,3,19,45,69,68,2,1,0,NA,1,1,1,"AM"
"4312",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,30,47,3,30,49,2,1,2,1,0,NA,1,1,1,"AM"
"4313",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,41,26,3,41,28,2,1,2,1,0,NA,1,1,1,"AM"
"4314",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,47,28,3,47,30,2,1,2,1,0,NA,1,1,1,"AM"
"4315",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",3,47,50,3,48,13,23,22,2,1,0,NA,1,1,1,"AM"
"4316",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,1,46,4,1,52,6,5,2,1,0,NA,1,1,1,"AM"
"4317",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,20,48,4,20,54,6,5,2,1,0,NA,1,1,1,"AM"
"4318",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,21,11,4,21,17,6,5,2,1,0,NA,1,1,1,"AM"
"4319",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,22,34,4,22,36,2,1,2,1,0,NA,1,1,1,"AM"
"4320",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,24,2,4,24,19,17,16,2,1,0,NA,1,1,1,"AM"
"4321",3038,"3038.ICT1","Date palm","29.01.2013",29,1,2013,NA,"F-012260","23.46876","90.02806",4,28,56,4,28,57,1,0,0,0,2,NA,1,0,0,"AM"
